concept_code,concept_name,frequency
%,203554146,1
%,203554168,1
%,203554176,1
%,203554181,1
%,203554195,1
%,203554203,1
%,203554219,1
%,203554228,1
%,203554235,1
%,203554246,1
%,203554252,1
%,203554259,1
%,203554267,1
%,203554282,1
%,203554499,1
%,203554519,1
%,203554539,1
%,203554553,1
%,203554569,1
%,203554577,1
%,203554593,1
%,203554616,1
%,203554632,1
%,203554640,1
%,203554656,1
%,203554676,1
%,203554685,1
%,203554701,1
%,203554709,1
%,203554717,1
%,203554735,1
%,203554761,1
%,203554780,1
%,203554788,1
%,203554796,1
%,203554804,1
%,203554812,1
%,203554820,1
%,203554834,1
%,203554842,1
%,203554850,1
%,203554858,1
%,203554881,1
%,203554890,1
%,203554904,1
%,203554912,1
%,203554920,1
%,203554941,1
%,203554950,1
%,203554959,1
%,203554967,1
%,203554975,1
%,203554982,1
%,203555006,1
%,203555017,1
%,203555025,1
%,203555035,1
%,203555052,1
%,203555060,1
%,203555068,1
%,203555076,1
%,203555083,1
%,203555105,1
%,203555113,1
%,203555121,1
%,203555129,1
%,203555151,1
%,203555159,1
%,203555167,1
%,203555177,1
%,203555197,1
%,203555204,1
%,203555211,1
%,203555218,1
%,203555238,1
%,203555244,1
%,203555251,1
%,203555258,1
%,203555264,1
%,203555282,1
%,203555289,1
%,203555296,1
%,203555303,1
%,203555310,1
%,203555316,1
%,203562392,1
%,203562397,1
%,203562402,1
%,203562409,1
%,203562414,1
%,203562419,1
%,203562424,1
%,203562429,1
%,203562448,1
%,203562453,1
%,203562462,1
%,203562469,1
%,203562483,1
%,203562489,1
%,203562497,1
%,203562504,1
%,203562514,1
%,203562520,1
%,203562526,1
%,203562535,1
%,203562550,1
%,203562559,1
%,203562565,1
%,203562571,1
%,203562577,1
%,203562588,1
%,203562594,1
%,203562600,1
%,203562613,1
%,203562619,1
%,203562626,1
%,203562632,1
%,203562644,1
%,203562650,1
%,203562656,1
%,203562666,1
%,203562673,1
%,203562679,1
%,203562685,1
%,203562691,1
%,203562697,1
%,203562703,1
%,203562714,1
%,203562720,1
%,203562726,1
%,203562732,1
%,203563188,1
%,203563210,1
%,203563216,1
%,203563223,1
%,203563230,1
%,203563237,1
%,203563243,1
%,203563249,1
%,203563257,1
%,203563263,1
%,203563269,1
%,203563290,1
%,203563296,1
%,203563302,1
%,203563308,1
%,203563314,1
%,203563320,1
%,203563326,1
%,203563334,1
%,203563352,1
%,203563374,1
%,203563384,1
%,203563390,1
%,203563396,1
%,203563411,1
%,203563417,1
%,203563423,1
%,203563429,1
%,203563436,1
%,203563442,1
%,203563455,1
%,203563461,1
%,203563475,1
%,203563481,1
%,203563495,1
%,203563501,1
%,203563507,1
%,203563514,1
%,203563520,1
%,203563526,1
%,203563532,1
%,203563546,1
%,203563552,1
%,203563558,1
%,203563579,1
%,203563585,1
%,203563599,1
%,203563605,1
%,203563611,1
%,203563631,1
%,203563637,1
%,203563647,1
%,203563672,1
%,203563678,1
%,203563700,1
%,203563706,1
%,203563715,1
%,203563728,1
%,203563746,1
%,203563755,1
%,203563766,1
%,203563789,1
%,203563804,1
%,203563813,1
%,203563829,1
%,203563838,1
%,203563847,1
%,203563856,1
%,203563866,1
%,203563875,1
%,203563894,1
%,203563903,1
%,203563916,1
%,203563945,1
%,203563954,1
%,203563983,1
%,203563996,1
%,203564010,1
%,203564018,1
%,203564032,1
%,203564057,1
%,203564065,1
%,203564073,1
%,203564081,1
%,203564099,1
%,203564107,1
%,203564115,1
%,203564138,1
%,203564149,1
%,203564158,1
%,203564177,1
%,203564185,1
%,203564193,1
%,203564214,1
%,203564222,1
%,203564233,1
%,203564241,1
%,203564249,1
%,203564270,1
%,203564279,1
%,203564298,1
%,203564318,1
%,203564327,1
%,203564335,1
%,203564351,1
%,203564359,1
%,203564367,1
%,203564395,1
%,203564404,1
%,203564412,1
%,203564439,1
%,203564447,1
%,203564458,1
%,203564488,1
%,203564496,1
%,203564510,1
%,203564519,1
%,203564546,1
%,203564554,1
%,203564563,1
%,203564572,1
%,203564603,1
%,203564611,1
%,203564627,1
%,203564636,1
%,203564674,1
%,203564682,1
%,203564690,1
%,203564698,1
%,203564706,1
%,203564714,1
%,203564722,1
%,203564731,1
%,203564740,1
%,203564775,1
%,203564783,1
%,203564806,1
%,203564814,1
%,203564850,1
%,203564864,1
%,203564876,1
%,203564884,1
%,203564920,1
%,203564928,1
%,203564936,1
%,203564944,1
%,203564952,1
%,203564964,1
%,203564972,1
%,203564980,1
%,203564988,1
%,203565026,1
%,203565034,1
%,203565042,1
%,203565054,1
%,203565063,1
%,203565098,1
%,203565106,1
%,203565118,1
%,203565127,1
%,203565158,1
%,203565166,1
%,203565179,1
%,203565187,1
%,203565227,1
%,203565235,1
%,203565248,1
%,203565257,1
%,203565293,1
%,203565301,1
%,203565314,1
%,203565334,1
%,203565359,1
%,203565369,1
%,203565390,1
%,203565408,1
%,203565417,1
%,203565448,1
%,203565456,1
%,203565474,1
%,203565495,1
%,203565514,1
%,203565535,1
%,203565553,1
%,203565577,1
%,203565598,1
%,203565621,1
%,203565629,1
%,203565650,1
%,203565658,1
%,203565681,1
%,203565689,1
%,203565710,1
%,203565730,1
%,203565751,1
%,203565774,1
%,203565796,1
%,203565816,1
%,203565824,1
%,203565832,1
%,203565856,1
%,203565889,1
%,203565907,1
%,203565936,1
%,203565959,1
%,203565967,1
%,203565975,1
%,203565983,1
%,203565991,1
%,203565999,1
%,203566030,1
%,203566038,1
%,203566046,1
%,203566054,1
%,203566062,1
%,203566070,1
%,203566093,1
%,203566101,1
%,203566115,1
%,203566123,1
%,203566137,1
%,203566149,1
%,203566172,1
%,203566180,1
%,203566188,1
%,203566196,1
%,203566204,1
%,203566212,1
%,203566220,1
%,203566237,1
%,203585849,1
%,203585854,1
%,203585859,1
%,203585864,1
%,203585869,1
%,203585874,1
%,203585879,1
%,203585892,1
%,203585897,1
%,203585902,1
%,203585907,1
%,203585916,1
%,203585925,1
%,203585930,1
%,203585935,1
%,203585944,1
%,203585953,1
%,203585958,1
%,203585964,1
%,203585972,1
%,203585977,1
%,203585987,1
%,203585993,1
%,203586007,1
%,203586012,1
%,203586017,1
%,203586022,1
%,203586036,1
%,203586041,1
%,203586046,1
%,203586051,1
%,203586056,1
%,203586061,1
%,203586075,1
%,203586080,1
%,203586085,1
%,203586090,1
%,203586103,1
%,203586108,1
%,203586113,1
%,203586120,1
%,203586129,1
%,203586138,1
%,203586143,1
%,203586148,1
%,203586159,1
%,203586164,1
%,203586169,1
%,203586174,1
%,203586181,1
%,203586190,1
%,203586195,1
%,203586201,1
%,203586205,1
%,203586210,1
%,203586223,1
%,203586228,1
%,203586233,1
%,203586240,1
%,203586245,1
%,203586259,1
%,203586264,1
%,203586269,1
%,203586282,1
%,203586290,1
%,203586296,1
%,203586301,1
%,203586315,1
%,203586321,1
%,203586325,1
%,203586330,1
%,203586335,1
%,203586340,1
%,203586345,1
%,203586350,1
%,203586357,1
%,203586362,1
%,203586379,1
%,203586384,1
%,203586389,1
%,203586394,1
%,203586399,1
%,203586414,1
%,203586419,1
%,203586425,1
%,203586432,1
%,203586441,1
%,203586448,1
%,203586455,1
%,203586473,1
%,203586480,1
%,203586488,1
%,203586496,1
%,203586504,1
%,203586511,1
%,203586531,1
%,203586539,1
%,203586546,1
%,203586567,1
%,203586582,1
%,203586590,1
%,203586598,1
%,203586606,1
%,203586631,1
%,203586638,1
%,203586646,1
%,203586654,1
%,203586663,1
%,203586671,1
%,203586681,1
%,203586691,1
%,203586718,1
%,203586733,1
%,203586741,1
%,203586749,1
%,203586781,1
%,203586787,1
%,203586793,1
%,203586799,1
%,203586824,1
%,203586830,1
%,203586836,1
%,203586842,1
%,203586867,1
%,203586875,1
%,203586881,1
%,203586887,1
%,203586893,1
%,203586899,1
%,203586906,1
%,203586913,1
%,203586941,1
%,203586948,1
%,203586955,1
%,203586962,1
%,203586969,1
%,203586976,1
%,203586983,1
%,203586990,1
%,203586997,1
%,203587003,1
%,203587028,1
%,203587035,1
%,203587046,1
%,203587053,1
%,203587061,1
%,203587068,1
%,203587074,1
%,203587083,1
%,203587107,1
%,203587117,1
%,203587125,1
%,203587131,1
%,203587155,1
%,203587161,1
%,203587167,1
%,203587173,1
%,203587179,1
%,203587203,1
%,203587209,1
%,203587215,1
%,203587221,1
%,203587247,1
%,203587253,1
%,203587259,1
%,203587265,1
%,203587296,1
%,203587303,1
%,203587309,1
%,203587317,1
%,203587323,1
%,203587331,1
%,203587337,1
%,203587363,1
%,203587369,1
%,203587375,1
%,203587381,1
%,203587387,1
%,203587411,1
%,203587419,1
%,203587425,1
%,203587432,1
%,203587441,1
%,203587465,1
%,203587472,1
%,203587482,1
%,203587493,1
%,203587499,1
%,203587527,1
%,203587533,1
%,203587539,1
%,203587547,1
%,203587573,1
%,203587579,1
%,203587585,1
%,203587593,1
%,203587600,1
%,203587606,1
%,203587630,1
%,203587636,1
%,203587647,1
%,203587653,1
%,203587666,1
%,203587672,1
%,203587678,1
%,203587684,1
%,203587694,1
%,203587706,1
%,203587712,1
%,203587718,1
%,203587728,1
%,203587734,1
%,203587745,1
%,203587762,1
%,203587767,1
%,203587772,1
%,203587779,1
%,203587784,1
%,203587790,1
%,203587797,1
%,203587802,1
%,203587810,1
%,203587816,1
%,203587821,1
%,203587829,1
%,203587834,1
%,203587839,1
%,203587844,1
%,203587854,1
%,203587859,1
%,203587864,1
%,203587869,1
%,203587880,1
%,203587885,1
%,203587890,1
%,203587895,1
%,203587905,1
%,203587910,1
%,203587915,1
%,203587920,1
%,203587930,1
%,203587935,1
%,203587940,1
%,203587945,1
%,203587954,1
%,203587959,1
%,203587964,1
%,203587969,1
%,203587976,1
%,203587981,1
%,203587986,1
%,203587991,1
%,203587996,1
%,203588001,1
%,203588006,1
%,203588011,1
%,203588016,1
%,203588021,1
%,203594563,1
%,203594578,1
%,203594585,1
%,203594595,1
%,203594607,1
%,203594613,1
%,203594619,1
%,203594625,1
%,203594671,1
%,203594703,1
%,203594709,1
%,203594717,1
%,203594723,1
%,203594751,1
%,203594756,1
%,203594761,1
%,203594767,1
%,203594772,1
%,203594798,1
%,203594803,1
%,203594811,1
%,203594818,1
%,203594852,1
%,203594885,1
%,203594915,1
%,203594926,1
%,203594955,1
%,203594989,1
%,203595026,1
%,203595067,1
%,203595105,1
%,203598289,1
%,203598298,1
%,203598310,1
%,203598327,1
%,203598335,1
%,203598344,1
%,203598357,1
%,203598363,1
%,203598368,1
%,203598373,1
%,203598386,1
%,203598395,1
%,203598400,1
%,203598405,1
%,203598410,1
%,203598415,1
%,203598420,1
%,203598427,1
%,203598432,1
%,203598437,1
%,203598442,1
%,203598447,1
%,203598452,1
%,203598458,1
%,203598463,1
%,203598468,1
%,203598473,1
%,203598479,1
%,203598489,1
%,203598494,1
%,203598500,1
%,203598512,1
%,203598517,1
%,203598523,1
%,203598539,1
%,203598544,1
%,203598549,1
%,203598554,1
%,203598559,1
%,203598564,1
%,203598570,1
%,203598584,1
%,203598589,1
%,203598594,1
%,203598604,1
%,203598609,1
%,203598614,1
%,203598619,1
%,203598624,1
%,203598629,1
%,203598634,1
%,203598639,1
%,203598648,1
%,203598653,1
%,203598661,1
%,203598666,1
%,203598675,1
%,203598680,1
%,203598685,1
%,203598695,1
%,203598700,1
%,203598705,1
%,203598710,1
%,203598715,1
%,203598720,1
%,203598728,1
%,203598733,1
%,203598738,1
%,203598743,1
%,203598748,1
%,203598761,1
%,203598766,1
%,203598771,1
%,203598776,1
%,203598781,1
%,203598786,1
%,203598791,1
%,203598811,1
%,203598821,1
%,203598830,1
%,203598839,1
%,203598848,1
%,203598870,1
%,203598879,1
%,203598888,1
%,203598898,1
%,203598920,1
%,203598929,1
%,203598938,1
%,203598947,1
%,203598968,1
%,203598977,1
%,203598987,1
%,203599011,1
%,203599020,1
%,203599030,1
%,203599039,1
%,203599050,1
%,203599066,1
%,203599075,1
%,203599084,1
%,203599093,1
%,203599119,1
%,203599128,1
%,203599137,1
%,203599146,1
%,203599157,1
%,203599175,1
%,203599184,1
%,203599199,1
%,203599215,1
%,203599224,1
%,203599233,1
%,203599253,1
%,203599263,1
%,203599272,1
%,203599281,1
%,203599297,1
%,203599306,1
%,203599321,1
%,203599331,1
%,203599340,1
%,203599359,1
%,203599370,1
%,203599379,1
%,203599389,1
%,203599400,1
%,203599418,1
%,203599433,1
%,203599442,1
%,203599451,1
%,203599460,1
%,203599469,1
%,203599495,1
%,203599504,1
%,203599513,1
%,203599522,1
%,203599531,1
%,203599550,1
%,203599561,1
%,203599577,1
%,203599586,1
%,203599595,1
%,203599615,1
%,203599624,1
%,203599633,1
%,203599641,1
%,203599662,1
%,203599672,1
%,203599685,1
%,203599696,1
%,203599709,1
%,203599717,1
%,203599734,1
%,203599745,1
%,203599761,1
%,203599769,1
%,203599783,1
%,203599791,1
%,203599810,1
%,203599819,1
%,203599827,1
%,203599840,1
%,203599848,1
%,203599858,1
%,203599864,1
%,203599870,1
%,203599882,1
%,203599889,1
%,203599898,1
%,203599904,1
%,203599920,1
%,203599926,1
%,203599933,1
%,203599941,1
%,203599953,1
%,203599962,1
%,203599970,1
%,203599979,1
%,203599992,1
%,203600000,1
%,203600007,1
%,203600013,1
%,203600030,1
%,203600036,1
%,203600045,1
%,203600051,1
%,203600057,1
%,203600074,1
%,203600080,1
%,203600086,1
%,203600092,1
%,203600108,1
%,203600115,1
%,203600121,1
%,203600127,1
%,203600142,1
%,203600148,1
%,203600155,1
%,203600170,1
%,203600176,1
%,203600182,1
%,203600193,1
%,203600200,1
%,203600212,1
%,203600219,1
%,203600226,1
%,203600231,1
%,203600236,1
%,203600241,1
%,203600247,1
%,203600252,1
%,203607499,1
%,203607504,1
%,203607519,1
%,203607534,1
%,203607541,1
%,203607556,1
%,203607572,1
%,203607580,1
%,203607586,1
%,203607592,1
%,203607598,1
%,203607604,1
%,203607617,1
%,203607623,1
%,203607629,1
%,203607635,1
%,203607644,1
%,203607651,1
%,203607657,1
%,203607662,1
%,203607668,1
%,203607674,1
%,203607685,1
%,203607694,1
%,203607700,1
%,203607706,1
%,203607712,1
%,203607718,1
%,203607723,1
%,203607734,1
%,203607740,1
%,203607754,1
%,203607759,1
%,203607772,1
%,203607777,1
%,203607786,1
%,203607791,1
%,203607800,1
%,203607806,1
%,203607811,1
%,203607818,1
%,203607822,1
%,203607830,1
%,203607838,1
%,203607846,1
%,203607853,1
%,203607863,1
%,203607869,1
%,203607874,1
%,203607879,1
%,203607884,1
%,203607889,1
%,203607894,1
%,203607899,1
%,203607904,1
%,203607909,1
%,203607916,1
%,203607922,1
%,203607927,1
%,203607932,1
%,203607938,1
%,203607943,1
%,203607948,1
%,203607954,1
%,203607961,1
%,203607965,1
%,203607970,1
%,203608990,1
%,203608999,1
%,203609004,1
%,203609012,1
%,203609017,1
%,203609022,1
%,203609027,1
%,203609032,1
%,203609037,1
%,203609048,1
%,203609053,1
%,203609057,1
%,203609064,1
%,203609069,1
%,203609074,1
%,203609079,1
%,203609084,1
%,203609089,1
%,203609097,1
%,203609102,1
%,203609109,1
%,203609114,1
%,203609123,1
%,203609128,1
%,203609133,1
%,203609138,1
%,203609152,1
%,203609157,1
%,203609162,1
%,203609183,1
%,203609189,1
%,203609198,1
%,203609203,1
%,203609223,1
%,203609228,1
%,203609234,1
%,203609239,1
%,203609263,1
%,203609269,1
%,203609274,1
%,203609279,1
%,203609299,1
%,203609306,1
%,203609314,1
%,203609321,1
%,203609326,1
%,203609346,1
%,203609353,1
%,203609359,1
%,203609364,1
%,203609369,1
%,203609374,1
%,203609379,1
%,203609384,1
%,203609406,1
%,203609412,1
%,203609418,1
%,203609425,1
%,203609430,1
%,203609452,1
%,203609458,1
%,203609463,1
%,203609469,1
%,203609491,1
%,203609496,1
%,203609502,1
%,203609507,1
%,203609529,1
%,203609534,1
%,203609540,1
%,203609545,1
%,203609567,1
%,203609573,1
%,203609578,1
%,203609583,1
%,203609604,1
%,203609612,1
%,203609617,1
%,203609625,1
%,203609642,1
%,203609647,1
%,203609653,1
%,203609658,1
%,203609680,1
%,203609686,1
%,203609691,1
%,203609696,1
%,203609713,1
%,203609718,1
%,203609723,1
%,203609728,1
%,203609734,1
%,203609750,1
%,203609755,1
%,203609760,1
%,203609766,1
%,203609771,1
%,203609784,1
%,203609792,1
%,203609797,1
%,203609802,1
%,203609807,1
%,203609813,1
%,203609826,1
%,203609831,1
%,203609836,1
%,203609841,1
%,203609855,1
%,203609860,1
%,203609865,1
%,203609881,1
%,203609886,1
%,203609892,1
%,203609897,1
%,203609912,1
%,203609917,1
%,203609923,1
%,203609930,1
%,203609941,1
%,203609958,1
%,203609965,1
%,203609972,1
%,203609977,1
%,203609987,1
%,203609992,1
%,203609997,1
%,203610002,1
%,203610007,1
%,203610019,1
%,203610025,1
%,203610033,1
%,203610039,1
%,203610047,1
%,203610052,1
%,203610057,1
%,203610062,1
%,203610069,1
%,203610074,1
%,203610079,1
%,203610084,1
%,203610088,1
%,203610092,1
%,203610097,1
%,203610112,1
%,203610117,1
%,203610122,1
%,203610138,1
%,203610160,1
%,203610165,1
%,203610187,1
%,203610209,1
%,203610214,1
%,203610219,1
%,203610224,1
%,203610242,1
%,203610247,1
%,203610252,1
%,203610257,1
%,203610275,1
%,203610280,1
%,203610285,1
%,203610290,1
%,203610304,1
%,203610324,1
%,203610343,1
%,203610363,1
%,203610369,1
%,203610374,1
%,203610379,1
%,203610395,1
%,203610400,1
%,203610406,1
%,203610411,1
%,203610427,1
%,203610432,1
%,203610449,1
%,203610468,1
%,203610474,1
%,203610486,1
%,203610497,1
%,203610512,1
%,203610522,1
%,203610528,1
%,203610548,1
%,203610554,1
%,203610566,1
%,203610572,1
%,203610589,1
%,203610595,1
%,203610604,1
%,203610610,1
%,203610626,1
%,203610632,1
%,203610641,1
%,203610648,1
%,203610665,1
%,203610675,1
%,203610684,1
%,203610691,1
%,203610707,1
%,203610713,1
%,203610724,1
%,203610730,1
%,203610744,1
%,203610751,1
%,203610763,1
%,203610769,1
%,203610785,1
%,203610792,1
%,203610801,1
%,203610808,1
%,203610815,1
%,203610822,1
%,203610831,1
%,203610837,1
%,203610844,1
%,203610851,1
%,203610858,1
%,203610866,1
%,203610874,1
%,203610880,1
%,203610886,1
%,203610891,1
%,203610898,1
%,203610903,1
%,203610908,1
%,203610912,1
%,203610927,1
%,203610932,1
%,203610937,1
%,203610942,1
%,203610957,1
%,203610967,1
%,203610973,1
%,203610980,1
%,203610986,1
%,203611009,1
%,203611014,1
%,203611020,1
%,203611025,1
%,203611031,1
%,203611051,1
%,203611057,1
%,203611062,1
%,203611068,1
%,203611088,1
%,203611093,1
%,203611098,1
%,203611105,1
%,203611119,1
%,203611131,1
%,203611136,1
%,203611142,1
%,203611148,1
%,203611165,1
%,203611170,1
%,203613986,1
%,203614002,1
%,203614020,1
%,203614043,1
%,203614075,1
%,203614096,1
%,203614102,1
%,203614107,1
%,203614112,1
%,203614121,1
%,203614126,1
%,203614134,1
%,203614141,1
%,203614146,1
%,203614151,1
%,203614163,1
%,203614171,1
%,203614180,1
%,203614188,1
%,203614202,1
%,203614210,1
%,203614217,1
%,203614225,1
%,203614238,1
%,203614245,1
%,203614252,1
%,203614260,1
%,203614274,1
%,203614282,1
%,203614290,1
%,203614298,1
%,203614306,1
%,203614313,1
%,203614327,1
%,203614335,1
%,203614342,1
%,203614349,1
%,203614362,1
%,203614369,1
%,203614376,1
%,203614383,1
%,203614398,1
%,203614405,1
%,203614412,1
%,203614419,1
%,203614426,1
%,203614441,1
%,203614449,1
%,203614456,1
%,203614465,1
%,203614479,1
%,203614488,1
%,203614496,1
%,203614505,1
%,203614519,1
%,203614528,1
%,203614536,1
%,203614544,1
%,203614559,1
%,203614567,1
%,203614575,1
%,203614583,1
%,203614599,1
%,203614606,1
%,203614614,1
%,203614621,1
%,203614636,1
%,203614643,1
%,203614651,1
%,203614659,1
%,203614673,1
%,203614680,1
%,203614688,1
%,203614699,1
%,203614708,1
%,203614715,1
%,203614723,1
%,203614731,1
%,203614742,1
%,203614750,1
%,203614758,1
%,203614766,1
%,203614774,1
%,203614791,1
%,203614799,1
%,203614807,1
%,203614819,1
%,203614827,1
%,203614835,1
%,203614843,1
%,203614855,1
%,203614862,1
%,203614869,1
%,203614879,1
%,203614886,1
%,203614893,1
%,203614900,1
%,203614907,1
%,203614918,1
%,203614931,1
%,203614937,1
%,203614943,1
%,203614951,1
%,203614957,1
%,203614969,1
%,203614976,1
%,203614982,1
%,203614992,1
%,203615003,1
%,203615009,1
%,203615016,1
%,203615022,1
%,203615028,1
%,203615043,1
%,203615049,1
%,203615055,1
%,203615061,1
%,203615069,1
%,203615075,1
%,203615081,1
%,203615087,1
%,203615102,1
%,203615108,1
%,203615114,1
%,203615120,1
%,203615127,1
%,203615133,1
%,203615150,1
%,203615156,1
%,203615162,1
%,203615168,1
%,203615184,1
%,203615191,1
%,203615198,1
%,203615204,1
%,203615210,1
%,203615216,1
%,203615231,1
%,203615237,1
%,203615243,1
%,203615250,1
%,203615258,1
%,203615270,1
%,203615278,1
%,203615285,1
%,203615291,1
%,203615305,1
%,203615312,1
%,203615321,1
%,203615327,1
%,203615342,1
%,203615348,1
%,203615356,1
%,203615362,1
%,203615377,1
%,203615383,1
%,203615389,1
%,203615395,1
%,203615410,1
%,203615416,1
%,203615422,1
%,203615428,1
%,203615442,1
%,203615448,1
%,203615455,1
%,203615461,1
%,203615467,1
%,203615475,1
%,203615482,1
%,203615488,1
%,203615494,1
%,203615501,1
%,203615507,1
%,203615514,1
%,203615520,1
%,203615529,1
%,203615535,1
%,203615541,1
%,203615547,1
%,203615561,1
%,203615567,1
%,203615576,1
%,203615582,1
%,203615590,1
%,203615604,1
%,203615610,1
%,203615616,1
%,203615622,1
%,203615633,1
%,203615639,1
%,203615655,1
%,203615664,1
%,203615671,1
%,203615677,1
%,203615690,1
%,203615696,1
%,203615702,1
%,203615709,1
%,203615721,1
%,203615727,1
%,203615733,1
%,203615739,1
%,203615752,1
%,203615758,1
%,203615763,1
%,203615775,1
%,203615781,1
%,203616263,1
%,203616295,1
%,203616325,1
%,203616337,1
%,203616370,1
%,203617375,1
%,203617380,1
%,203617385,1
%,203617390,1
%,203617395,1
%,203617400,1
%,203617405,1
%,203617412,1
%,203617417,1
%,203617427,1
%,203617432,1
%,203617437,1
%,203617442,1
%,203617452,1
%,203617457,1
%,203617462,1
%,203617474,1
%,203617479,1
%,203617483,1
%,203617488,1
%,203617499,1
%,203617504,1
%,203617509,1
%,203617517,1
%,203617524,1
%,203617530,1
%,203617535,1
%,203617540,1
%,203617545,1
%,203617555,1
%,203617560,1
%,203617565,1
%,203617570,1
%,203617580,1
%,203617585,1
%,203617590,1
%,203617595,1
%,203617599,1
%,203617604,1
%,203617614,1
%,203617621,1
%,203617626,1
%,203617631,1
%,203617642,1
%,203617648,1
%,203617652,1
%,203617657,1
%,203617667,1
%,203617672,1
%,203617677,1
%,203617682,1
%,203617695,1
%,203617700,1
%,203617706,1
%,203617711,1
%,203617723,1
%,203617728,1
%,203617733,1
%,203617738,1
%,203617749,1
%,203617754,1
%,203617759,1
%,203617764,1
%,203617775,1
%,203617781,1
%,203617786,1
%,203617791,1
%,203617796,1
%,203617803,1
%,203617808,1
%,203617814,1
%,203617825,1
%,203617830,1
%,203617836,1
%,203617841,1
%,203617846,1
%,203617857,1
%,203617862,1
%,203617868,1
%,203617873,1
%,203617883,1
%,203617888,1
%,203617893,1
%,203617898,1
%,203618283,1
%,203618293,1
%,203618298,1
%,203618303,1
%,203618308,1
%,203618313,1
%,203618325,1
%,203618341,1
%,203618346,1
%,203618351,1
%,203618356,1
%,203618361,1
%,203618366,1
%,203618382,1
%,203618387,1
%,203618392,1
%,203618406,1
%,203618411,1
%,203618429,1
%,203618434,1
%,203618439,1
%,203618443,1
%,203618448,1
%,203618453,1
%,203618471,1
%,203618476,1
%,203618481,1
%,203618486,1
%,203618504,1
%,203618509,1
%,203618514,1
%,203618531,1
%,203618538,1
%,203618544,1
%,203618557,1
%,203618567,1
%,203618573,1
%,203618578,1
%,203618594,1
%,203618600,1
%,203618606,1
%,203618612,1
%,203618626,1
%,203618632,1
%,203618638,1
%,203618644,1
%,203635037,1
%,203635049,1
%,203635056,1
%,203635063,1
%,203635085,1
%,203635092,1
%,203635099,1
%,203635109,1
%,203635125,1
%,203635132,1
%,203635157,1
%,203635164,1
%,203635173,1
%,203635190,1
%,203635197,1
%,203635204,1
%,203635227,1
%,203635241,1
%,203635258,1
%,203635266,1
%,203635293,1
%,203635301,1
%,203635320,1
%,203635328,1
%,203635336,1
%,203635364,1
%,203635372,1
%,203635380,1
%,203635405,1
%,203635413,1
%,203635438,1
%,203635449,1
%,203635474,1
%,203635484,1
%,203635508,1
